"Taxon","Lineage","Conflict","Version","Status","Scorpio Call","Note","% of non-N bases","Median Coverage"
"U3058","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 10; Ref alleles 1; Amb alleles 2; Oth alleles 0","99.15%","1638(coverage)(amplicons)"
"U3059","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 10; Ref alleles 1; Amb alleles 2; Oth alleles 0","96.86%","961(coverage)(amplicons)"
"U3060","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 11; Ref alleles 1; Amb alleles 1; Oth alleles 0","99.60%","4212(coverage)(amplicons)"
"U3061","B.1.575","0","07/28/2021v03/01/2008 00:00:00","passed_qc","","","90.41%","63(coverage)(amplicons)"
"U3062","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 10; Ref alleles 1; Amb alleles 2; Oth alleles 0","99.32%","2989(coverage)(amplicons)"
"U3063","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 7; Ref alleles 1; Amb alleles 5; Oth alleles 0; scorpio replaced lineage assignment A","82.78%","54(coverage)(amplicons)"
"U3064","A","0","07/28/2021v03/01/2008 00:00:00","passed_qc","","","54.70%","13(coverage)(amplicons)"
"U3065","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0","99.75%","3541(coverage)(amplicons)"
"U3066","B.1.1.7","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Alpha (B.1.1.7-like)","scorpio call: Alt alleles 21; Ref alleles 1; Amb alleles 1; Oth alleles 0","97.59%","120(coverage)(amplicons)"
"U3067","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 10; Ref alleles 1; Amb alleles 2; Oth alleles 0","98.33%","1816(coverage)(amplicons)"
"U3068","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 5; Ref alleles 1; Amb alleles 7; Oth alleles 0; scorpio replaced lineage assignment B.1.575","77.21%","62(coverage)(amplicons)"
"U3069","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 10; Ref alleles 1; Amb alleles 2; Oth alleles 0","98.02%","1413(coverage)(amplicons)"
"U3070","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0","99.73%","3959(coverage)(amplicons)"
"U3071","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 7; Ref alleles 2; Amb alleles 4; Oth alleles 0; scorpio replaced lineage assignment B.1.575","90.00%","102(coverage)(amplicons)"
"U3072","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0","99.75%","3965(coverage)(amplicons)"
"U3073","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 10; Ref alleles 1; Amb alleles 2; Oth alleles 0","99.00%","1759(coverage)(amplicons)"
"U3074","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 8; Ref alleles 0; Amb alleles 5; Oth alleles 0; scorpio replaced lineage assignment B.1.575","86.39%","72(coverage)(amplicons)"
"U3075","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0","99.75%","6203(coverage)(amplicons)"
"U3076","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 9; Ref alleles 2; Amb alleles 2; Oth alleles 0","95.31%","93(coverage)(amplicons)"
"U3077","P.1","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Gamma (P.1-like)","scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2","99.73%","3004(coverage)(amplicons)"
"U3078","None","","07/28/2021v03/01/2008 00:00:00","fail","","N_content:0.69","30.62%","3(coverage)(amplicons)"
"U3079","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 11; Ref alleles 2; Amb alleles 0; Oth alleles 0","99.70%","445(coverage)(amplicons)"
"U3080","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 10; Ref alleles 1; Amb alleles 2; Oth alleles 0","96.82%","797(coverage)(amplicons)"
"U3081","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 10; Ref alleles 1; Amb alleles 2; Oth alleles 0","98.76%","2304(coverage)(amplicons)"
"U3082","None","","07/28/2021v03/01/2008 00:00:00","fail","","N_content:0.75","23.96%","3(coverage)(amplicons)"
"U3083","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 1; Oth alleles 0","98.43%","1321(coverage)(amplicons)"
"U3084","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 6; Ref alleles 1; Amb alleles 6; Oth alleles 0; scorpio replaced lineage assignment B.1.575","82.59%","45(coverage)(amplicons)"
"U3085","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0","99.78%","6670(coverage)(amplicons)"
"U3086","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0","99.76%","7298(coverage)(amplicons)"
"U3087","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 8; Ref alleles 1; Amb alleles 4; Oth alleles 0; scorpio replaced lineage assignment B.1.575","88.85%","338(coverage)(amplicons)"
"U3088","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 5; Ref alleles 1; Amb alleles 7; Oth alleles 0; scorpio replaced lineage assignment A","61.53%","20(coverage)(amplicons)"
"U3089","None","","07/28/2021v03/01/2008 00:00:00","fail","","N_content:0.52","46.56%","9(coverage)(amplicons)"
"U3090","None","","07/28/2021v03/01/2008 00:00:00","fail","","N_content:0.51","46.96%","9(coverage)(amplicons)"
"U3091","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0","99.64%","2256(coverage)(amplicons)"
"U3092","None","","07/28/2021v03/01/2008 00:00:00","fail","","N_content:0.58","39.73%","6(coverage)(amplicons)"
"U3093","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 9; Ref alleles 2; Amb alleles 2; Oth alleles 0; scorpio replaced lineage assignment B.1.575","95.60%","555(coverage)(amplicons)"
"U3094","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 7; Ref alleles 0; Amb alleles 6; Oth alleles 0; scorpio replaced lineage assignment B.1.575","80.47%","64(coverage)(amplicons)"
"U3095","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 9; Ref alleles 1; Amb alleles 3; Oth alleles 0","92.77%","632(coverage)(amplicons)"
"U3096","A","0","07/28/2021v03/01/2008 00:00:00","passed_qc","","","57.22%","17(coverage)(amplicons)"
"U3097","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 10; Ref alleles 1; Amb alleles 2; Oth alleles 0","98.77%","2259(coverage)(amplicons)"
"U3098","A","0","07/28/2021v03/01/2008 00:00:00","passed_qc","","","48.05%","10(coverage)(amplicons)"
"U3099","B.1.575","0","07/28/2021v03/01/2008 00:00:00","passed_qc","","","91.04%","381(coverage)(amplicons)"
"U3100","None","","07/28/2021v03/01/2008 00:00:00","fail","","N_content:0.66","31.78%","3(coverage)(amplicons)"
"U3101","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 10; Ref alleles 1; Amb alleles 2; Oth alleles 0","96.82%","666(coverage)(amplicons)"
"U3102","B.1.1.7","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Alpha (B.1.1.7-like)","scorpio call: Alt alleles 20; Ref alleles 2; Amb alleles 1; Oth alleles 0","97.77%","850(coverage)(amplicons)"
"U3104","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 5; Ref alleles 3; Amb alleles 5; Oth alleles 0; scorpio replaced lineage assignment B.1","73.50%","63(coverage)(amplicons)"
"U3105","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 7; Ref alleles 0; Amb alleles 6; Oth alleles 0; scorpio replaced lineage assignment B.1.575","77.39%","40(coverage)(amplicons)"
"U3106","B.1.1.7","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Alpha (B.1.1.7-like)","scorpio call: Alt alleles 21; Ref alleles 1; Amb alleles 1; Oth alleles 0","96.20%","726(coverage)(amplicons)"
"U3107","None","","07/28/2021v03/01/2008 00:00:00","fail","","N_content:0.53","45.69%","8(coverage)(amplicons)"
"U3108","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 7; Ref alleles 3; Amb alleles 3; Oth alleles 0; scorpio replaced lineage assignment B.1","90.68%","601(coverage)(amplicons)"
"U3109","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 11; Ref alleles 2; Amb alleles 0; Oth alleles 0","99.64%","227(coverage)(amplicons)"
"U3110","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 7; Ref alleles 2; Amb alleles 4; Oth alleles 0; scorpio replaced lineage assignment A","71.14%","126(coverage)(amplicons)"
"U3111","None","","07/28/2021v03/01/2008 00:00:00","fail","","N_content:0.76","22.93%","2(coverage)(amplicons)"
"U3112","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 7; Ref alleles 3; Amb alleles 3; Oth alleles 0","92.44%","525(coverage)(amplicons)"
"U3113","None","","07/28/2021v03/01/2008 00:00:00","fail","","N_content:0.82","17.09%","1(coverage)(amplicons)"
"U3114","None","","07/28/2021v03/01/2008 00:00:00","fail","","N_content:0.74","24.35%","2(coverage)(amplicons)"
"U3115","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 7; Ref alleles 2; Amb alleles 4; Oth alleles 0; scorpio replaced lineage assignment A","74.25%","52(coverage)(amplicons)"
"U3116","None","","07/28/2021v03/01/2008 00:00:00","fail","","N_content:0.58","40.76%","6(coverage)(amplicons)"
"U3117","B.1","0","07/28/2021v03/01/2008 00:00:00","passed_qc","","","57.65%","19(coverage)(amplicons)"
"U3118","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 9; Ref alleles 1; Amb alleles 3; Oth alleles 0; scorpio replaced lineage assignment B.1.575","92.05%","79(coverage)(amplicons)"
"U3119","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 10; Ref alleles 3; Amb alleles 0; Oth alleles 0","99.71%","3364(coverage)(amplicons)"
"U3120","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 10; Ref alleles 1; Amb alleles 2; Oth alleles 0","99.15%","1363(coverage)(amplicons)"
"U3121","None","","07/28/2021v03/01/2008 00:00:00","fail","","N_content:0.56","42.55%","8(coverage)(amplicons)"
"U3122","B.1.575","0","07/28/2021v03/01/2008 00:00:00","passed_qc","","","94.68%","627(coverage)(amplicons)"
"U3123","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 7; Ref alleles 1; Amb alleles 5; Oth alleles 0; scorpio replaced lineage assignment B.1.575","79.72%","74(coverage)(amplicons)"
"U3124","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 9; Ref alleles 2; Amb alleles 2; Oth alleles 0","98.13%","1374(coverage)(amplicons)"
"U3125","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 7; Ref alleles 1; Amb alleles 5; Oth alleles 0; scorpio replaced lineage assignment B.1.575","90.22%","54(coverage)(amplicons)"
"U3126","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 5; Ref alleles 3; Amb alleles 5; Oth alleles 0; scorpio replaced lineage assignment A","77.00%","38(coverage)(amplicons)"
"U3127","None","","07/28/2021v03/01/2008 00:00:00","fail","","N_content:0.69","30.18%","3(coverage)(amplicons)"
"U3128","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 10; Ref alleles 1; Amb alleles 2; Oth alleles 0","99.05%","1949(coverage)(amplicons)"
"U3129","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 1; Oth alleles 0","98.66%","1954(coverage)(amplicons)"
"U3130","B.1.1.7","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Alpha (B.1.1.7-like)","scorpio call: Alt alleles 21; Ref alleles 1; Amb alleles 1; Oth alleles 0","96.58%","1076(coverage)(amplicons)"
"U3131","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 10; Ref alleles 1; Amb alleles 2; Oth alleles 0","98.00%","994(coverage)(amplicons)"
"U3132","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 8; Ref alleles 2; Amb alleles 3; Oth alleles 0; scorpio replaced lineage assignment B.1.575","96.17%","1379(coverage)(amplicons)"
"U3133","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 10; Ref alleles 1; Amb alleles 2; Oth alleles 0","94.93%","1091(coverage)(amplicons)"
"U3134","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 10; Ref alleles 1; Amb alleles 2; Oth alleles 0","97.67%","1440(coverage)(amplicons)"
"U3135","B.1.1.7","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Alpha (B.1.1.7-like)","scorpio call: Alt alleles 21; Ref alleles 1; Amb alleles 1; Oth alleles 0","98.34%","1759(coverage)(amplicons)"
"U3136","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 5; Ref alleles 2; Amb alleles 6; Oth alleles 0","81.06%","700(coverage)(amplicons)"
"U3137","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 10; Ref alleles 1; Amb alleles 2; Oth alleles 0","97.94%","1493(coverage)(amplicons)"
"U3138","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 11; Ref alleles 1; Amb alleles 1; Oth alleles 0","99.70%","3571(coverage)(amplicons)"
"U3139","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 11; Ref alleles 1; Amb alleles 1; Oth alleles 0","99.58%","2837(coverage)(amplicons)"
"U3140","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 10; Ref alleles 1; Amb alleles 2; Oth alleles 0","99.44%","2654(coverage)(amplicons)"
"U3141","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0","99.73%","2965(coverage)(amplicons)"
"U3142","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0","99.75%","3826(coverage)(amplicons)"
"U3143","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 10; Ref alleles 1; Amb alleles 2; Oth alleles 0","98.90%","1926(coverage)(amplicons)"
"U3144","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 11; Ref alleles 1; Amb alleles 0; Oth alleles 1","99.75%","3118(coverage)(amplicons)"
"U3145","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 11; Ref alleles 2; Amb alleles 0; Oth alleles 0","99.73%","2856(coverage)(amplicons)"
"U3146","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 10; Ref alleles 1; Amb alleles 2; Oth alleles 0","88.15%","547(coverage)(amplicons)"
"U3147","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0","99.74%","4313(coverage)(amplicons)"
"U3148","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 10; Ref alleles 1; Amb alleles 2; Oth alleles 0","99.36%","3014(coverage)(amplicons)"
"U3149","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0","99.76%","3658(coverage)(amplicons)"
"U3150","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0","99.74%","3461(coverage)(amplicons)"
"U3151","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0","99.76%","3973(coverage)(amplicons)"
"U3152","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0","99.76%","2834(coverage)(amplicons)"
"U3153","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 10; Ref alleles 1; Amb alleles 2; Oth alleles 0","98.97%","2449(coverage)(amplicons)"
"U3154","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0","99.74%","3535(coverage)(amplicons)"
"U3155","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0","99.74%","4192(coverage)(amplicons)"
"U3156","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0","99.76%","3938(coverage)(amplicons)"
"U3157","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0","99.74%","3930(coverage)(amplicons)"
"U3158","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0","99.74%","4207(coverage)(amplicons)"
"U3159","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0","99.73%","2555(coverage)(amplicons)"
"U3160","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0","99.75%","3056(coverage)(amplicons)"
"U3161","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0","99.76%","3909(coverage)(amplicons)"
"U3162","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0","99.74%","3200(coverage)(amplicons)"
"U3163","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0","99.74%","3685(coverage)(amplicons)"
"U3164","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0","99.74%","3825(coverage)(amplicons)"
"U3165","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0","99.77%","3538(coverage)(amplicons)"
"U3166","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 11; Ref alleles 1; Amb alleles 1; Oth alleles 0","99.74%","2823(coverage)(amplicons)"
"U3167","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0","99.74%","1743(coverage)(amplicons)"
"U3168","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 11; Ref alleles 2; Amb alleles 0; Oth alleles 0","99.73%","2414(coverage)(amplicons)"
"U3169","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0","99.76%","2993(coverage)(amplicons)"
"U3170","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0","99.73%","3302(coverage)(amplicons)"
"U3171","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 8; Ref alleles 2; Amb alleles 3; Oth alleles 0","86.83%","493(coverage)(amplicons)"
"U3172","B.1","0","07/28/2021v03/01/2008 00:00:00","passed_qc","","","83.24%","344(coverage)(amplicons)"
"U3173","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0","99.74%","3990(coverage)(amplicons)"
"U3174","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 6; Ref alleles 3; Amb alleles 4; Oth alleles 0","84.57%","669(coverage)(amplicons)"
"U3175","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 9; Ref alleles 2; Amb alleles 2; Oth alleles 0","93.71%","707(coverage)(amplicons)"
"U3176","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 8; Ref alleles 3; Amb alleles 2; Oth alleles 0","87.19%","609(coverage)(amplicons)"
"U3177","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 10; Ref alleles 1; Amb alleles 2; Oth alleles 0","97.03%","1562(coverage)(amplicons)"
"U3178","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 6; Ref alleles 2; Amb alleles 5; Oth alleles 0; scorpio replaced lineage assignment B.1","84.71%","421(coverage)(amplicons)"
"U3179","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 7; Ref alleles 2; Amb alleles 4; Oth alleles 0","86.76%","896(coverage)(amplicons)"
"U3180","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0","99.65%","2891(coverage)(amplicons)"
"U3181","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 11; Ref alleles 2; Amb alleles 0; Oth alleles 0","99.36%","2519(coverage)(amplicons)"
"U3182","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0","99.73%","3435(coverage)(amplicons)"
"U3183","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 9; Ref alleles 2; Amb alleles 2; Oth alleles 0","97.61%","1136(coverage)(amplicons)"
"U3184","B.1.617.2","0","07/28/2021v03/01/2008 00:00:00","passed_qc","Delta (B.1.617.2-like)","scorpio call: Alt alleles 7; Ref alleles 2; Amb alleles 4; Oth alleles 0; scorpio replaced lineage assignment B.1","85.56%","658(coverage)(amplicons)"
